numero,title,text,link,fecha,file
186,DECRETO 186 DEL 10 DE FEBRERO DE 2020,Por la cual se traslada a una funcionaria al cargo al que fue ascendida dentro del escalafón de la Carrera Diplomática y Consular,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 186 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 186 DEL 10 DE FEBRERO DE 2020.pdf
185,DECRETO 185 DEL 10 DE FEBRERO DE 2020,Por el cual se hace un traslado en la planta externa del Ministerio de Relaciones Exteriores,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 185 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 185 DEL 10 DE FEBRERO DE 2020.pdf
180,DECRETO 180 DEL 10 DE FEBRERO DE 2020,Por el cual se corrigen dos yerros en el Decreto 2129 del 26 de noviembre de 2019,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 180 DEL 10 DE FEBRERO DE 2020.pdf,10 DE FEBRERO DE 2020,DECRETO 180 DEL 10 DE FEBRERO DE 2020.pdf
163,DECRETO 163 DEL 07 DE FEBRERO DE 2020,Por el cual se modifica la planta de personal de la Unidad Administrativa Especial de Aeronáutica Civil -Aerocivil,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 163 DEL 07 DE FEBRERO DE 2020.pdf,07 DE FEBRERO DE 2020,DECRETO 163 DEL 07 DE FEBRERO DE 2020.pdf
156,DECRETO 156 DEL 05 DE FEBRERO DE 2020,Por el cual se hace un nombramiento ordinario,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 156 DEL 05 DE FEBRERO DE 2020.pdf,05 DE FEBRERO DE 2020,DECRETO 156 DEL 05 DE FEBRERO DE 2020.pdf
155,DECRETO 155 DEL 05 DE FEBRERO DE 2020,Por el cual se declara insubsistente un cargo de libre nombramiento y remoción,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 155 DEL 05 DE FEBRERO DE 2020.pdf,05 DE FEBRERO DE 2020,DECRETO 155 DEL 05 DE FEBRERO DE 2020.pdf
154,DECRETO 154 DEL 05 DE FEBRERO DE 2020,"Por el cual se revoca la suspensión provisional impuesta al gobernador encargado de terna del departamento de La Guajira, en cumplimiento de una decisión de la Procuraduría Segunda Delegada para la Contratación Estatal",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 154 DEL 05 DE FEBRERO DE 2020.pdf,05 DE FEBRERO DE 2020,DECRETO 154 DEL 05 DE FEBRERO DE 2020.pdf
153,DECRETO 153 DEL 04 DE FEBRERO DE 2020,Por el cual se designa Secretario Jurídico ad-hoc de la Presidencia de la República,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 153 DEL 04 DE FEBRERO DE 2020.pdf,04 DE FEBRERO DE 2020,DECRETO 153 DEL 04 DE FEBRERO DE 2020.pdf
151,DECRETO 151 DEL 04 DE FEBRERO DE 2020,Por el cual se efectúa un nombramiento,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 151 DEL 04 DE FEBRERO DE 2020.pdf,04 DE FEBRERO DE 2020,DECRETO 151 DEL 04 DE FEBRERO DE 2020.pdf
150,DECRETO 150 DEL 04 DE FEBRERO DE 2020,Por medio del cual se modifica la planta de personal del Instituto Nacional Penitenciario y Carcelario -INPEC,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 150 DEL 04 DE FEBRERO DE 2020.pdf,04 DE FEBRERO DE 2020,DECRETO 150 DEL 04 DE FEBRERO DE 2020.pdf
149,DECRETO 149 DEL 04 DE FEBRERO DE 2020,"Por medio del cual se reglamentan los artículos 276 y 277 de la Ley 1955 de 2019, el artículo 41 de la Ley 1537 de 2012 y se modifica el Decreto 1077 de 2015 Único Reglamentario del Sector Vivienda, Ciudad y Territorio, en lo relacionado con la
transferencia de bienes inmuebles fiscales y la legalización urbanística de asentamientos humanos",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 149 DEL 04 DE FEBRERO DE 2020.pdf,04 DE FEBRERO DE 2020,DECRETO 149 DEL 04 DE FEBRERO DE 2020.pdf
148,DECRETO 148 DEL 04 DE FEBRERO DE 2020,"""Por el cual se reglamentan parcialmente los artículos 79, 80, 81 y 82 de la Ley 1955 de 2019 y se modifica parcialmente el Título 2 de la Parte 2 del Libro 2 del Decreto 1170 de 2015, Por medio del cual se expide el Decreto Reglamentario Único del Sector Administrativo de Información Estadística",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 148 DEL 04 DE FEBRERO DE 2020.pdf,04 DE FEBRERO DE 2020,DECRETO 148 DEL 04 DE FEBRERO DE 2020.pdf
500,DECRETO 500 DEL 31 DE MARZO 2020,"Por el cual se adoptan medidas de orden laboral, relativas a la destinación de los recursos de las cotizaciones a las Administradoras de Riesgos Laborales de carácter público, en el marco del Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 500 DEL 31 DE MARZO 2020.pdf,31 DE MARZO 2020 NA,DECRETO 500 DEL 31 DE MARZO 2020.pdf
499,DECRETO 499 DEL 31 DE MARZO 2020,"Por el cual se adoptan medidas en materia de contratación estatal para la adquisición en el mercado internacional de dispositivos médicos y elementos de protección personal, en el marco del Estado de Emergencia Económica, Social y Ecológica, atendiendo criterios de inmediatez como consecuencia de las turbulencias del mercado internacional de bienes para mitigar la pandemia Coronavirus Covid 19",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 499 DEL 31 DE MARZO 2020.pdf,31 DE MARZO 2020 NA,DECRETO 499 DEL 31 DE MARZO 2020.pdf
498,DECRETO 498 DEL 30 DE MARZO DE 2020,"Por el cual se modifica y adiciona el Decreto 1083 de 2015, Único Reglamentario del Sector de Función Pública",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 498 DEL 30 DE MARZO DE 2020.pdf,30 DE MARZO DE 2020,DECRETO 498 DEL 30 DE MARZO DE 2020.pdf
497,DECRETO 497 DEL 30 DE MARZO DE 2020,"""Por el cual se designa un representante principal del presidente de la República en la Junta Directiva de Metroplús S.A., y se aceptan unas renuncias""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 497 DEL 30 DE MARZO DE 2020.pdf,30 DE MARZO DE 2020,DECRETO 497 DEL 30 DE MARZO DE 2020.pdf
496,DECRETO 496 DEL 30 DE MARZO DE 2020,"Por el cual se modifica el parágrafo transitorio del artículo 2.5.1.4.7 del Decreto 1066 de 2015, Único Reglamentario del Sector Administrativo del Interior, sobre el período y elección de los delegados ante el Espacio Nacional de Consulta Previa de las medidas legislativas y administrativas de carácter general, susceptibles de afectar directamente a las
comunidades negras, afrocolombianas, raizales y palenqueras.",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 496 DEL 30 DE MARZO DE 2020.pdf,30 DE MARZO DE 2020,DECRETO 496 DEL 30 DE MARZO DE 2020.pdf
495,DECRETO 495 DEL 29 DE MARZO DE 2020,Por el cual se adiciona el Presupuesto General de la Nación para la vigencia fiscal de 2020 y se efectúa la correspondiente liquidación,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 495 DEL 29 DE MARZO DE 2020.pdf,29 DE MARZO DE 2020,DECRETO 495 DEL 29 DE MARZO DE 2020.pdf
494,DECRETO 494 DEL 29 DE MARZO DE 2020,Por el cual se adiciona el Presupuesto General de la Nación para la vigencia fiscal de 2020 y se efectúa la correspondiente liquidación,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 494 DEL 29 DE MARZO DE 2020.pdf,29 DE MARZO DE 2020,DECRETO 494 DEL 29 DE MARZO DE 2020.pdf
493,DECRETO 493 DEL 29 DE MARZO DE 2020,"""Por el cual se adicionan los Decretos 1068 de 2015, Decreto Único Reglamentario del Sector Hacienda y Crédito Público, y 1077 de 2015, Decreto Único Reglamentario del Sector de Vivienda, Ciudad y Territorio, en lo relacionado con la adopción de disposiciones transitorias en materia de causales de
terminación anticipada de la cobertura de tasa de interés otorgada a deudores de crédito de vivienda y locatarios en operaciones de leasing habitacional""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 493 DEL 29 DE MARZO DE 2020.pdf,29 DE MARZO DE 2020,DECRETO 493 DEL 29 DE MARZO DE 2020.pdf
492,DECRETO 492 DEL 28 DE MARZO DE 2020,"Por el cual se establecen medidas para el fortalecimiento del Fondo Nacional de Garantías y se dictan disposiciones en materia de recursos, en el marco de la Emergencia Económica, Social y Ecológica declarada mediante el Decreto 417 de 2020.",https://dapre.presidencia.gov.co/normativa/normativa/Decreto-492-28-marzo-2020.pdf,28 DE MARZO DE 2020,Decreto-492-28-marzo-2020.pdf
491,DECRETO 491 DEL 28 DE MARZO DE 2020,"Por el cual se adoptan medidas de urgencia para garantizar la atención y la prestación de los servicios por parte de las autoridades públicas y los particulares que cumplan funciones públicas y se toman medidas para la protección laboral y de los contratistas de prestación de servicios de las entidades públicas, en el marco del Estado de Emergencia Económica, Social y Ecológica.",https://dapre.presidencia.gov.co/normativa/normativa/Decreto-491-28-marzo-2020.pdf,28 DE MARZO DE 2020,Decreto-491-28-marzo-2020.pdf
488,DECRETO 488 DEL 27 DE MARZO DE 2020,"En ejercicio de las facultades que le confiere el artículo 215 de la Constitución Política, en
concordancia con la Ley 137 de 1994, yen desarrollo de lo previsto en el Decreto 417 del 17
de marzo de 2020, ""Por el cual se declara un Estado de Emergencia Económica, Social y
Ecológica en todo el territorio nacional""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 488 DEL 27 DE MARZO DE 2020.pdf,27 DE MARZO DE 2020,DECRETO 488 DEL 27 DE MARZO DE 2020.pdf
487,DECRETO 487 DEL 27 DE MARZO DE 2020,"Por el cual se dictan medidas especiales relacionadas con el sector Justicia y del Derecho en materia de extradición, con ocasión del ""Estado de Emergencia Económica, Social y Ecológica"" declarada en todo el territorio nacional, derivada de la Pandemia COVID-19",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 487 DEL 27 DE MARZO DE 2020.pdf,27 DE MARZO DE 2020,DECRETO 487 DEL 27 DE MARZO DE 2020.pdf
486,DECRETO 486 DEL 27 DE MARZO DE 2020,"Por el cual se crea un incentivo económico para los trabajadores y productores del campo y se adoptan otras medidas para garantizar el permanente funcionamiento del sistema de abastecimiento de productos agropecuarios y seguridad alimentaria en todo el territorio nacional, dentro del Estado de Emergencia Económiqa, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 486 DEL 27 DE MARZO DE 2020.pdf,27 DE MARZO DE 2020,DECRETO 486 DEL 27 DE MARZO DE 2020.pdf
485,DECRETO 485 DEL 27 DE MARZO DE 2020,Por el cual se designa un ministro de Relaciones Exteriores ad hoc,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 485 DEL 27 DE MARZO DE 2020.pdf,27 DE MARZO DE 2020,DECRETO 485 DEL 27 DE MARZO DE 2020.pdf
484,DECRETO 484 DEL 27 DE MARZO DE 2020,Por medio del cual se realiza un nombramiento ordinario,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 484 DEL 27 DE MARZO DE 2020.pdf,27 DE MARZO DE 2020,DECRETO 484 DEL 27 DE MARZO DE 2020.pdf
483,DECRETO 483 DEL 26 DE MARZO DE 2020,Por el cual se corrige un yerro en el Decreto 480 del 26 de marzo de 2020,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 483 DEL 26 DE MARZO DE 2020.pdf,26 DE MARZO DE 2020,DECRETO 483 DEL 26 DE MARZO DE 2020.pdf
482,DECRETO 482 DEL 26 DE MARZO DE 2020,"Por el cual se dictan medidas sobre la prestación del servicio público de transporte y su infraestructura, dentro del Estado de Emergencia, Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 482 DEL 26 DE MARZO DE 2020.pdf,26 DE MARZO DE 2020,DECRETO 482 DEL 26 DE MARZO DE 2020.pdf
481,DECRETO 481 DEL 26 DE MARZO DE 2020,Por el cual se modifica el numeral 8 del artículo 3 del Decreto 1333 de 2019,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 481 DEL 26 DE MARZO DE 2020.pdf,26 DE MARZO DE 2020,DECRETO 481 DEL 26 DE MARZO DE 2020.pdf
480,DECRETO 480 DEL 26 DE MARZO DE 2020,Por el cual se designa ministro del Interior ad hoc,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 480 DEL 26 DE MARZO DE 2020.pdf,26 DE MARZO DE 2020,DECRETO 480 DEL 26 DE MARZO DE 2020.pdf
479,DECRETO 479 DEL 25 DE MARZO DE 2020,Por el cual se hace un nombramiento en encargo en el Círculo Notarial de Bogotá D.C.,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 479 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 479 DEL 25 DE MARZO DE 2020.pdf
478,DECRETO 478 DEL 25 DE MARZO DE 2020,"Por el cual se reglamenta el numeral 5° del artículo 424 del Estatuto Tributario y se modifica el Decreto 1625 de 2016, Único Reglamentario en Materia Tributaria, para adicionar los artículos 1.3.1.12.21., 1.3.1.12.22. Y 1.3.1.12.23. al capítulo 12 del título 1 parte 3 del libro 1",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 478 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 478 DEL 25 DE MARZO DE 2020.pdf
477,DECRETO 477 DEL 25 DE MARZO DE 2020,Por el cual se designa Secretario Jurídico Ad-hoc de la Presidencia de la República,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 477 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 477 DEL 25 DE MARZO DE 2020.pdf
476,DECRETO 476 DEL 25 DE MARZO DE 2020,"Por el cual se dictan medidas tendientes a garantizar la prevención, diagnóstico y tratamiento del Covid-19 y se dictan otras disposiciones, dentro del Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 476 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 476 DEL 25 DE MARZO DE 2020.pdf
475,DECRETO 475 DEL 25 DE MARZO DE 2020,"Por el cual se dictan medidas especiales relacionadas con el sector Cultura, dentro del Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 475 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 475 DEL 25 DE MARZO DE 2020.pdf
474,DECRETO 474 DEL 25 DE MARZO DE 2020,"Por el cual se adiciona el Decreto 1080 de 2015, Decreto Único Reglamentario del Sector Cultura, reglamentando el artículo 1770 de la ley 1955 de 2019, Ley del Plan Nacional de Desarrollo 2018 -2022, Pacto por Colombia, Pacto por la Equidad, y el artículo 90 de la ley 1556 de 2012, modificado por el artículo 1780 de la Ley 1955 de 2019",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 474 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 474 DEL 25 DE MARZO DE 2020.pdf
473,DECRETO 473 DEL 25 DE MARZO DE 2020,"Por el cual se modifica el Decreto 1068 de 2015, Decreto Único Reglamentario del Sector Hacienda y Crédito Público, en lo relacionado con operaciones de crédito público cuya celebración no comprenda la financiación de gastos de inversión.",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 473 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 473 DEL 25 DE MARZO DE 2020.pdf
472,DECRETO 472 DEL 25 DE MARZO DE 2020,Por el cual se hace la inclusión de unas subpartidas arancelarias en la lista de bienes de capital definida en el artículo 1° del Decreto 676 de 2019,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 472 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 472 DEL 25 DE MARZO DE 2020.pdf
471,DECRETO 471 DEL 25 DE MARZO DE 2020,"Por el cual se deroga el Titulo 9 de la Parte 13 del Libro 2 del Decreto 1071 de 2015, Decreto Único Reglamentario del Sector Administrativo Agropecuario, Pesquero y de Desarrollo Rural, en lo relacionado con la política de precios de insumas agropecuarios",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 471 DEL 25 DE MARZO DE 2020.pdf,25 DE MARZO DE 2020,DECRETO 471 DEL 25 DE MARZO DE 2020.pdf
470,DECRETO 470 DEL 24 DE MARZO DE 2020,"Por el cual se dictan medidas que brindan herramientas a las entidades territoriales para garantizar la ejecución del Programa de Alimentación Escolar y la prestación del
servicio público de educación preescolar, básica y media, dentro del Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 470 DEL 24 DE MARZO DE 2020.pdf,24 DE MARZO DE 2020,DECRETO 470 DEL 24 DE MARZO DE 2020.pdf
469,DECRETO 469 DEL 23 DE MARZO DE 2020,"Por el cual se dicta una medida para garantizar la continuidad de las funciones de la jurisdicción constitucional, en el marco de la Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 469 DEL 23 DE MARZO DE 2020.pdf,23 DE MARZO DE 2020,DECRETO 469 DEL 23 DE MARZO DE 2020.pdf
468,DECRETO 468 DEL 23 DE MARZO DE 2020,"Por el cual se autorizan nuevas operaciones a la Financiera de Desarrollo Territorial S,A -Findeter y el Banco de Comercio Exterior de Colombia S.A. -Bancoldex, en el marco de la Emergencia Económica, Social y Ecológica declarada mediante el Decreto 417 de 2020",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 468 DEL 23 DE MARZO DE 2020.pdf,23 DE MARZO DE 2020,DECRETO 468 DEL 23 DE MARZO DE 2020.pdf
467,DECRETO 467 DEL 23 DE MARZO DE 2020,"Por el cual se dictan medidas de urgencia en materia de auxilio para beneficiarios del Instituto Colombiano de Crédito Educativo y Estudios Técnicos en el Exterior -ICETEX, dentro del Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 467 DEL 23 DE MARZO DE 2020.pdf,23 DE MARZO DE 2020,DECRETO 467 DEL 23 DE MARZO DE 2020.pdf
466,DECRETO 466 DEL 23 DE MARZO DE 2020,Por el cual se modifica el Decreto 2555 de 2010 en lo relacionado con el Fondo Nacional de Garantias S.A,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 466 DEL 23 DE MARZO DE 2020.pdf,23 DE MARZO DE 2020,DECRETO 466 DEL 23 DE MARZO DE 2020.pdf
465,DECRETO 465 DEL 23 DE MARZO DE 2020,"""Por el cual se adiciona el Decreto 1076 de 2015, Decreto Único Reglamentario del Sector Ambiente y Desarrollo Sostenible, en lo relacionado con la adopción de disposiciones transitorias en materia de concesiones de agua para la prestación del servicio público esencial de acueducto, y se toman otras determinaciones en el marco de la emergencia sanitaria declarada por el Gobierno nacional a causa de la Pandemia COVID-19""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 465 DEL 23 DE MARZO DE 2020.pdf,23 DE MARZO DE 2020,DECRETO 465 DEL 23 DE MARZO DE 2020.pdf
464,DECRETO 464 DEL 23 DE MARZO DE 2020,"Por el cual se disponen medidas con el fin de atender la situación de emergencia económica, social y ecológica de la que trata el Decreto 417 de 2020",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 464 DEL 23 DE MARZO DE 2020.pdf,23 DE MARZO DE 2020,DECRETO 464 DEL 23 DE MARZO DE 2020.pdf
463,DECRETO 463 DEL 22 DE MARZO DE 2020,"Por el cual se modifica parcialmente el arancel de aduanas para la importación de medicamentos, dispositivos médicos, reactivos químicos, artículos de higiene y aseo, insumos, equipos y materiales requeridos para el sector agua y saneamiento básico.",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 463 DEL 22 DE MARZO DE 2020.pdf,22 DE MARZO DE 2020,DECRETO 463 DEL 22 DE MARZO DE 2020.pdf
462,DECRETO 462 DEL 22 DE MARZO DE 2020,"Por el cual se prohíbe la exportación y la reexportación de productos necesarios para afrontar la emergencia sanitaria provocada por el coronavirus COVID-19, se dictan medidas sobre su distribución y venta en el mercado interno, y se adiciona el Decreto 410 de 2020.",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 462 DEL 22 DE MARZO DE 2020.pdf,22 DE MARZO DE 2020,DECRETO 462 DEL 22 DE MARZO DE 2020.pdf
461,DECRETO 461 DEL 22 DE MARZO DE 2020,"Por medio del cual se autoriza temporalmente a los gobernadores y alcaldes para la reorientación de rentas y la reducción de tarifas de impuestos territoriales, en el marco de la Emergencia Económica, Social y Ecológica declarada mediante el Decreto 417 de 2020",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 461 DEL 22 DE MARZO DE 2020.pdf,22 DE MARZO DE 2020,DECRETO 461 DEL 22 DE MARZO DE 2020.pdf
460,DECRETO 460 DEL 22 DE MARZO DE 2020,"Por el cual se dictan medidas para garantizar la prestación del servicio a cargo de las comisarías de familia, dentro del Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 460 DEL 22 DE MARZO DE 2020.pdf,22 DE MARZO DE 2020,DECRETO 460 DEL 22 DE MARZO DE 2020.pdf
459,DECRETO 459 DEL 22 DE MARZO DE 2020,Por el cual se designa ministro de Relaciones Exterióres ad hoc,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 459 DEL 22 DE MARZO DE 2020.pdf,22 DE MARZO DE 2020,DECRETO 459 DEL 22 DE MARZO DE 2020.pdf
458,DECRETO 458 DEL 22 DE MARZO DE 2020,"Por el cual se adoptan medidas para los hogares en condición de pobreza en todo el territorio nacional, dentro del Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 458 DEL 22 DE MARZO DE 2020.pdf,22 DE MARZO DE 2020,DECRETO 458 DEL 22 DE MARZO DE 2020.pdf
457,DECRETO 457 DEL 22 DE MARZO DE 2020,Por el cual se imparten instrucciones en virtud de la emergencia sanitaria generada por la pandemia del Coronavirus COVID-19 y el mantenimiento del orden público.,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 457 DEL 22 DE MARZO DE 2020.pdf,22 DE MARZO DE 2020,DECRETO 457 DEL 22 DE MARZO DE 2020.pdf
456,DECRETO 456 DEL 21 DE MARZO DE 2020,"""Por medio del cual se reglamenta el parágrafo 7 del artículo 240 del Estatuto Tributario, adicionado por el artículo 92 de la Ley 2010 de 2019 y se adicionan los artículos 3.2.17., 3.2.18., 3.2.19., 3.2.20., 3.2.21. Y 3.2.22. a la Parte 2 del Libro 3 del Decreto 1625 de 2016, Único Reglamentario en Materia Tributaria""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 456 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 456 DEL 21 DE MARZO DE 2020.pdf
455,DECRETO 455 DEL 21 DE MARZO DE 2020,"""Por el cual se adiciona el Capítulo 3 al Título 12 de la Parle 2 del Libro 2 del Decreto 1083 de 2015, Reglamentario Único del Sector de Función Pública, en lo relacionado con la paridad en los empleos de nivel directivo""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 455 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 455 DEL 21 DE MARZO DE 2020.pdf
454,DECRETO 454 DEL 21 DE MARZO DE 2020,"Por medio del cual se modifica el Decreto 1083 de 2015, Decreto Único Reglamentario del Sector Función Pública, con la incorporación de la política de gestión de la información estadística a las políticas de gestión y desempeño institucional",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 454 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 454 DEL 21 DE MARZO DE 2020.pdf
453,DECRETO 453 DEL 21 DE MARZO DE 2020,Por la cual se traslada a una funcionaria al cargo al que fue ascendida dentro del escalafón de la Carrera Diplomática y Consular,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 453 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 453 DEL 21 DE MARZO DE 2020.pdf
452,DECRETO 452 DEL 21 DE MARZO DE 2020,Por la cual se traslada a un funcionario al cargo al que fue ascendido dentro del escalafón de la Carrera Diplomática y Consular,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 452 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 452 DEL 21 DE MARZO DE 2020.pdf
451,DECRETO 451 DEL 21 DE MARZO DE 2020,"""Por el cual se designan los representantes del Gobierno nacional ante la Comisión de Seguimiento, Impulso y Verificación a la Implementación del Acuerdo Final""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 451 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 451 DEL 21 DE MARZO DE 2020.pdf
450,DECRETO 450 DEL 21 DE MARZO DE 2020,Por el cual se hace una designación,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 450 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 450 DEL 21 DE MARZO DE 2020.pdf
446,DECRETO 446 DEL 21 DE MARZO DE 2020,"""Por el cual se modifica el artículo 2.2.11 .1.2 del Capítulo 1 del Título 11 de la Parte 2 del Libro 2 del Decreto 1076 de 2015, y se adiciona un artículo al Capítulo 1 del Título 11 de la Parte 2 del Libro 2 del Decreto 1076 de 2015, en lo relacionado con la acreditación de organismos de verificación de reducciones de emisiones y remociones de gases de efecto invernadero""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 446 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 446 DEL 21 DE MARZO DE 2020.pdf
444,DECRETO 444 DEL 21 DE MARZO DE 2020,"Por el cual se crea el Fondo de Mitigación de Emergencias -FOME y se dictan disposiciones en materia de recursos, dentro del Estado de Emergencia Económica, Social y Ecológica",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 444 DEL 21 DE MARZO DE 2020.pdf,21 DE MARZO DE 2020,DECRETO 444 DEL 21 DE MARZO DE 2020.pdf
442,DECRETO 442 DEL 20 DE MARZO DE 2020,Por el cual se incrementa la bonificación judicial,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 442 DEL 20 DE MARZO DE 2020.pdf,20 DE MARZO DE 2020,DECRETO 442 DEL 20 DE MARZO DE 2020.pdf
441,DECRETO 441 DEL 20 DE MARZO DE 2020,"Por el cual se dictan disposiciones en materia de servicios públicos de acueducto, alcantarillado y aseo para hacer frente al Estado de Emergencia Económica, Social y Ecológica declarado por el Decreto 417 de 2020",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 441 DEL 20 DE MARZO DE 2020.pdf,20 DE MARZO DE 2020,DECRETO 441 DEL 20 DE MARZO DE 2020.pdf
440,DECRETO 440 DEL 20 DE MARZO DE 2020,"""Por el cual se adoptan medidas de urgencia en materia de contratación estatal, con ocasión del Estado de Emergencia Económica, Social y Ecológica derivada de la Pandemia COV/D-19""",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 440 DEL 20 DE MARZO DE 2020.pdf,20 DE MARZO DE 2020,DECRETO 440 DEL 20 DE MARZO DE 2020.pdf
439,DECRETO 439 DEL 20 DE MARZO DE 2020,"Por el cual se suspende el desembarque con fines de ingreso o conexión en territorio colombiano, de pasajeros procedentes del exterior, por vía aérea",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 439 DEL 20 DE MARZO DE 2020.pdf,20 DE MARZO DE 2020,DECRETO 439 DEL 20 DE MARZO DE 2020.pdf
438,DECRETO 438 DEL 19 DE MARZO DE 2020,"Por el cual se adoptan medidas tributarias transitorias dentro del Estado de Emergencia Económica, Social y Ecológica de conformidad con el Decreto 417 de 2020",https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 438 DEL 19 DE MARZO DE 2020.pdf,19 DE MARZO DE 2020,DECRETO 438 DEL 19 DE MARZO DE 2020.pdf
